archived,createdAt,id,properties,updatedAt,url
False,2026-02-19T15:49:54.208Z,56651460718,"{'amount': '50000', 'closedate': '2026-03-18T18:24:51.281Z', 'createdate': '2026-02-19T15:49:54.208Z', 'dealname': 'Motorway / Optimizely Replacement / Liebenow', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:25:15.274Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '56651460718', 'hubspot_owner_id': '84883357', 'incremental_arr': '50000', 'new_revenue': '50000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T18:25:15.274Z,https://app.hubspot.com/contacts/8863617/record/0-3/56651460718
False,2026-01-30T14:21:49.740Z,55045603481,"{'amount': '0', 'closedate': '2026-02-10T22:41:33.998Z', 'createdate': '2026-01-30T14:21:49.740Z', 'dealname': 'Midas- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:20:12.797Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '55045603481', 'hubspot_owner_id': '84883357', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T18:20:12.797Z,https://app.hubspot.com/contacts/8863617/record/0-3/55045603481
False,2026-05-06T18:40:28.282Z,60056542376,"{'amount': None, 'closedate': '2026-07-03T10:53:10.831Z', 'createdate': '2026-05-06T18:40:28.282Z', 'dealname': 'G2A.com - Outbound', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': None, 'hs_lastmodifieddate': '2026-07-17T18:20:07.129Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '60056542376', 'hubspot_owner_id': '88723214', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-07-17T18:20:07.129Z,https://app.hubspot.com/contacts/8863617/record/0-3/60056542376
False,2023-10-19T15:44:22.072Z,15705320775,"{'amount': '2000', 'closedate': '2023-10-19T15:44:01.610Z', 'createdate': '2023-10-19T15:44:22.072Z', 'dealname': 'Lendbuzz - 10u Pro', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:14:29.704Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '15705320775', 'hubspot_owner_id': '395850284', 'incremental_arr': '2000', 'new_revenue': '2000', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-07-17T18:14:29.704Z,https://app.hubspot.com/contacts/8863617/record/0-3/15705320775
False,2024-09-27T16:22:17.788Z,22709820320,"{'amount': '1337', 'closedate': '2024-11-07T14:58:39.501Z', 'createdate': '2024-09-27T16:22:17.788Z', 'dealname': 'Meister Labs expansion on renewal', 'dealstage': '1297321623', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:12:45.953Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '22709820320', 'hubspot_owner_id': '395850284', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': None, 'sao': 'true'}",2026-07-17T18:12:45.953Z,https://app.hubspot.com/contacts/8863617/record/0-3/22709820320
False,2026-01-29T23:25:41.993Z,55041878185,"{'amount': '12500', 'closedate': '2026-12-22T12:00:00Z', 'createdate': '2026-01-29T23:25:41.993Z', 'dealname': 'rapportlabs - 2026 Renewal', 'dealstage': '1297321618', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:12:20.689Z', 'hs_manual_forecast_category': None, 'hs_object_id': '55041878185', 'hubspot_owner_id': '88723213', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': None, 'sao': None}",2026-07-17T18:12:20.689Z,https://app.hubspot.com/contacts/8863617/record/0-3/55041878185
False,2023-08-24T13:05:24.057Z,14806221181,"{'amount': None, 'closedate': '2023-08-24T13:05:27.714Z', 'createdate': '2023-08-24T13:05:24.057Z', 'dealname': 'Gumtree South Africa - New Deal', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:10:23.074Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '14806221181', 'hubspot_owner_id': '395850284', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-07-17T18:10:23.074Z,https://app.hubspot.com/contacts/8863617/record/0-3/14806221181
False,2024-04-03T19:39:45.407Z,18408631362,"{'amount': '10000', 'closedate': '2024-07-11T16:48:08.168Z', 'createdate': '2024-04-03T19:39:45.407Z', 'dealname': 'multiplier - possible 50u free->pro', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:09:15.506Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '18408631362', 'hubspot_owner_id': '395850284', 'incremental_arr': '10000', 'new_revenue': '10000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T18:09:15.506Z,https://app.hubspot.com/contacts/8863617/record/0-3/18408631362
False,2026-03-13T05:48:14.583Z,57973104544,"{'amount': '0', 'closedate': '2026-04-16T08:13:27.239Z', 'createdate': '2026-03-13T05:48:14.583Z', 'dealname': '平安消费金融- Demo Request', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:06:14.994Z', 'hs_manual_forecast_category': None, 'hs_object_id': '57973104544', 'hubspot_owner_id': '88723214', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-07-17T18:06:14.994Z,https://app.hubspot.com/contacts/8863617/record/0-3/57973104544
False,2024-11-15T18:23:45.339Z,29137951796,"{'amount': '10000', 'closedate': '2026-04-06T22:04:49.546Z', 'createdate': '2024-11-15T18:23:45.339Z', 'dealname': 'Frontliners - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:05:25.483Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '29137951796', 'hubspot_owner_id': '371635471', 'incremental_arr': '10000', 'new_revenue': '10000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T18:05:25.483Z,https://app.hubspot.com/contacts/8863617/record/0-3/29137951796
False,2023-07-01T20:39:21.402Z,13941531825,"{'amount': '12500', 'closedate': '2023-08-03T13:09:41.660Z', 'createdate': '2023-07-01T20:39:21.402Z', 'dealname': 'Hydrow - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:04:17.679Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '13941531825', 'hubspot_owner_id': '395850284', 'incremental_arr': '12500', 'new_revenue': '12500', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T18:04:17.679Z,https://app.hubspot.com/contacts/8863617/record/0-3/13941531825
False,2026-03-10T23:13:11.981Z,57909116984,"{'amount': '32904.07', 'closedate': '2026-01-28T00:13:05.025Z', 'createdate': '2026-03-10T23:13:11.981Z', 'dealname': 'Celonis - Expansion', 'dealstage': 'closedwon', 'dealtype': 'existingbusiness', 'expansion_revenue': '32904.07', 'hs_lastmodifieddate': '2026-07-17T18:03:28.046Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '57909116984', 'hubspot_owner_id': '84883357', 'incremental_arr': '32904.07', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T18:03:28.046Z,https://app.hubspot.com/contacts/8863617/record/0-3/57909116984
False,2026-02-28T01:15:18.327Z,57222770970,"{'amount': '0', 'closedate': '2026-03-13T16:40:01.320Z', 'createdate': '2026-02-28T01:15:18.327Z', 'dealname': 'GrowthBook- Demo Request', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T18:00:49.533Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '57222770970', 'hubspot_owner_id': '82957388', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-07-17T18:00:49.533Z,https://app.hubspot.com/contacts/8863617/record/0-3/57222770970
False,2025-09-19T18:15:30.460Z,43945866877,"{'amount': '20000', 'closedate': '2026-04-06T22:05:28.568Z', 'createdate': '2025-09-19T18:15:30.460Z', 'dealname': 'Panta Rhei Media - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:58:23.658Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '43945866877', 'hubspot_owner_id': '371635471', 'incremental_arr': '20000', 'new_revenue': '20000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:58:23.658Z,https://app.hubspot.com/contacts/8863617/record/0-3/43945866877
False,2025-12-03T12:19:27.273Z,51051160487,"{'amount': '0', 'closedate': '2026-01-15T16:02:04.303Z', 'createdate': '2025-12-03T12:19:27.273Z', 'dealname': 'AVROTROS / 10 users Pro or Enterprise / Liebenow', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:55:50.309Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '51051160487', 'hubspot_owner_id': '84883357', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:55:50.309Z,https://app.hubspot.com/contacts/8863617/record/0-3/51051160487
False,2024-06-10T13:30:45.226Z,19983616379,"{'amount': None, 'closedate': '2024-09-08T13:30:38.179Z', 'createdate': '2024-06-10T13:30:45.226Z', 'dealname': 'Syarah - VWO takeout', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:54:59.771Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '19983616379', 'hubspot_owner_id': '395850284', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-07-17T17:54:59.771Z,https://app.hubspot.com/contacts/8863617/record/0-3/19983616379
False,2026-05-20T20:33:21.257Z,60423886694,"{'amount': '125000', 'closedate': '2026-10-26T16:17:36.149Z', 'createdate': '2026-05-20T20:33:21.257Z', 'dealname': 'Jusbrasil / Enterprise Upgrade / Liebenow', 'dealstage': 'appointmentscheduled', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:53:54.063Z', 'hs_manual_forecast_category': 'PIPELINE', 'hs_object_id': '60423886694', 'hubspot_owner_id': '84883357', 'incremental_arr': '125000', 'new_revenue': '125000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:53:54.063Z,https://app.hubspot.com/contacts/8863617/record/0-3/60423886694
False,2024-01-19T15:59:12.334Z,17046966058,"{'amount': '35523.2', 'closedate': '2024-05-23T18:28:36.702Z', 'createdate': '2024-01-19T15:59:12.334Z', 'dealname': 'Nsx - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:53:13.246Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '17046966058', 'hubspot_owner_id': '371635471', 'incremental_arr': '35523.2', 'new_revenue': '35523.2', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:53:13.246Z,https://app.hubspot.com/contacts/8863617/record/0-3/17046966058
False,2023-07-18T17:14:24.124Z,14213493115,"{'amount': '5000', 'closedate': '2023-09-05T16:56:17.902Z', 'createdate': '2023-07-18T17:14:24.124Z', 'dealname': 'samblagroup via Conversionista - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:51:28.730Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '14213493115', 'hubspot_owner_id': '395850284', 'incremental_arr': '5000', 'new_revenue': '5000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:51:28.730Z,https://app.hubspot.com/contacts/8863617/record/0-3/14213493115
False,2024-08-15T15:28:57.515Z,21512636841,"{'amount': '5000', 'closedate': '2024-10-18T17:00:15.452Z', 'createdate': '2024-08-15T15:28:57.515Z', 'dealname': 'WeVideo - likely small Pro', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:48:38.139Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '21512636841', 'hubspot_owner_id': '395850284', 'incremental_arr': '5000', 'new_revenue': '5000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:48:38.139Z,https://app.hubspot.com/contacts/8863617/record/0-3/21512636841
False,2026-03-16T18:11:08.835Z,58025278835,"{'amount': '175000', 'closedate': '2027-01-31T19:10:48.123Z', 'createdate': '2026-03-16T18:11:08.835Z', 'dealname': 'Discord / Year 2 of 2 ', 'dealstage': '1297321623', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:44:42.405Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '58025278835', 'hubspot_owner_id': '84883357', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': None, 'sao': None}",2026-07-17T17:44:42.405Z,https://app.hubspot.com/contacts/8863617/record/0-3/58025278835
False,2024-05-23T17:57:06.342Z,19566737682,"{'amount': '10000', 'closedate': '2024-06-14T22:29:27.099Z', 'createdate': '2024-05-23T17:57:06.342Z', 'dealname': 'PriceTravel - New Deal', 'dealstage': 'closedwon', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:44:23.342Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '19566737682', 'hubspot_owner_id': '371635471', 'incremental_arr': '10000', 'new_revenue': '10000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:44:23.342Z,https://app.hubspot.com/contacts/8863617/record/0-3/19566737682
False,2025-12-30T11:24:03Z,52909298180,"{'amount': '5000', 'closedate': '2026-03-30T10:24:02Z', 'createdate': '2025-12-30T11:24:03Z', 'dealname': 'BrainStack / Demo Request / Liebenow', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:43:18.320Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '52909298180', 'hubspot_owner_id': '84883357', 'incremental_arr': '5000', 'new_revenue': '5000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:43:18.320Z,https://app.hubspot.com/contacts/8863617/record/0-3/52909298180
False,2026-01-12T15:34:35.745Z,53659090507,"{'amount': '1000', 'closedate': '2026-02-02T23:33:21.751Z', 'createdate': '2026-01-12T15:34:35.745Z', 'dealname': 'Prelib / Pro? / Liebenow', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:42:24.984Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '53659090507', 'hubspot_owner_id': '84883357', 'incremental_arr': '1000', 'new_revenue': '1000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:42:24.984Z,https://app.hubspot.com/contacts/8863617/record/0-3/53659090507
False,2024-08-06T12:46:39.054Z,21189578889,"{'amount': '21250', 'closedate': '2026-04-06T22:04:35.974Z', 'createdate': '2024-08-06T12:46:39.054Z', 'dealname': 'TerraQuest - SH to Ent', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:40:29.350Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '21189578889', 'hubspot_owner_id': '371635471', 'incremental_arr': '21250', 'new_revenue': '21250', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:40:29.350Z,https://app.hubspot.com/contacts/8863617/record/0-3/21189578889
False,2023-06-01T17:25:26.103Z,13540347281,"{'amount': '56250', 'closedate': '2023-09-13T19:19:19.775Z', 'createdate': '2023-06-01T17:25:26.103Z', 'dealname': 'Laerdal (vs. ~4 vendors, land 75-100 seats, explicit line of sight to LD takeout + 300 seats)', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:38:39.568Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '13540347281', 'hubspot_owner_id': '395850284', 'incremental_arr': '56250', 'new_revenue': '56250', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:38:39.568Z,https://app.hubspot.com/contacts/8863617/record/0-3/13540347281
False,2024-09-09T15:37:43.312Z,22086529876,"{'amount': '1800', 'closedate': '2024-09-23T00:27:35.714Z', 'createdate': '2024-09-09T15:37:43.312Z', 'dealname': 'Workable Inc - 10 more seats on renewal', 'dealstage': '1297321623', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:38:38.465Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '22086529876', 'hubspot_owner_id': '395850284', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:38:38.465Z,https://app.hubspot.com/contacts/8863617/record/0-3/22086529876
False,2022-06-03T19:15:37.837Z,9093743432,"{'amount': '1000', 'closedate': '2023-12-31T20:13:01.971Z', 'createdate': '2022-06-03T19:15:37.837Z', 'dealname': 'Insight Timer', 'dealstage': 'decisionmakerboughtin', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:37:37.756Z', 'hs_manual_forecast_category': None, 'hs_object_id': '9093743432', 'hubspot_owner_id': '82957388', 'incremental_arr': '1000', 'new_revenue': '1000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:37:37.756Z,https://app.hubspot.com/contacts/8863617/record/0-3/9093743432
False,2025-09-22T14:47:21.847Z,44074223699,"{'amount': '50000', 'closedate': '2026-03-16T20:54:29.053Z', 'createdate': '2025-09-22T14:47:21.847Z', 'dealname': 'SmithRx - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:35:32.105Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '44074223699', 'hubspot_owner_id': '82957388', 'incremental_arr': '50000', 'new_revenue': '50000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:35:32.105Z,https://app.hubspot.com/contacts/8863617/record/0-3/44074223699
False,2026-02-23T02:08:30.159Z,56849029812,"{'amount': '2400', 'closedate': '2027-02-23T02:08:29.292Z', 'createdate': '2026-02-23T02:08:30.159Z', 'dealname': 'TSH - Renewal', 'dealstage': '1297321618', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:35:03.983Z', 'hs_manual_forecast_category': None, 'hs_object_id': '56849029812', 'hubspot_owner_id': '498363490', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': '2400', 'sao': None}",2026-07-17T17:35:03.983Z,https://app.hubspot.com/contacts/8863617/record/0-3/56849029812
False,2025-10-27T07:50:45.791Z,47243863682,"{'amount': '0', 'closedate': '2026-01-13T21:45:13.617Z', 'createdate': '2025-10-27T07:50:45.791Z', 'dealname': 'Wayground (formerly Quizizz)- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:31:21.347Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '47243863682', 'hubspot_owner_id': '82957388', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:31:21.347Z,https://app.hubspot.com/contacts/8863617/record/0-3/47243863682
False,2026-01-27T09:01:01Z,54654070340,"{'amount': '0', 'closedate': '2026-04-27T08:01:00Z', 'createdate': '2026-01-27T09:01:01Z', 'dealname': 'visionhealthcare- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:31:18.386Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '54654070340', 'hubspot_owner_id': '84883357', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:31:18.386Z,https://app.hubspot.com/contacts/8863617/record/0-3/54654070340
False,2026-05-14T10:12:05.565Z,60247949608,"{'amount': '50000', 'closedate': '2026-06-23T11:14:29.961Z', 'createdate': '2026-05-14T10:12:05.565Z', 'dealname': 'Operandus', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:30:58.736Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '60247949608', 'hubspot_owner_id': '90300126', 'incremental_arr': '50000', 'new_revenue': '50000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:30:58.736Z,https://app.hubspot.com/contacts/8863617/record/0-3/60247949608
False,2024-08-13T12:56:07.444Z,21322500367,"{'amount': '5100', 'closedate': '2024-09-23T00:27:16.949Z', 'createdate': '2024-08-13T12:56:07.444Z', 'dealname': 'Workable Inc - 2024 renewal', 'dealstage': '1297321623', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:30:22.797Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '21322500367', 'hubspot_owner_id': '498363490', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:30:22.797Z,https://app.hubspot.com/contacts/8863617/record/0-3/21322500367
False,2024-09-19T17:24:57.100Z,22424152420,"{'amount': '30000', 'closedate': '2026-04-06T22:04:41.013Z', 'createdate': '2024-09-19T17:24:57.100Z', 'dealname': 'Sdu - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:28:49.556Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '22424152420', 'hubspot_owner_id': '371635471', 'incremental_arr': '30000', 'new_revenue': '30000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:28:49.556Z,https://app.hubspot.com/contacts/8863617/record/0-3/22424152420
False,2025-11-25T11:24:58.050Z,50376890638,"{'amount': '0', 'closedate': '2025-12-12T01:45:39.931Z', 'createdate': '2025-11-25T11:24:58.050Z', 'dealname': 'digital-mozarts- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:27:59.337Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '50376890638', 'hubspot_owner_id': '82957388', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:27:59.337Z,https://app.hubspot.com/contacts/8863617/record/0-3/50376890638
False,2025-12-13T01:19:15.337Z,51803075707,"{'amount': '10000', 'closedate': '2026-02-10T22:53:03.219Z', 'createdate': '2025-12-13T01:19:15.337Z', 'dealname': 'Bay Alarm Company- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:23:53.808Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '51803075707', 'hubspot_owner_id': '82957388', 'incremental_arr': '10000', 'new_revenue': '10000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:23:53.808Z,https://app.hubspot.com/contacts/8863617/record/0-3/51803075707
False,2024-08-13T12:18:55.671Z,21322278792,"{'amount': '6771', 'closedate': '2025-10-01T05:45:26.420Z', 'createdate': '2024-08-13T12:18:55.671Z', 'dealname': 'facile.it - 2025 expansion', 'dealstage': 'closedwon', 'dealtype': 'existingbusiness', 'expansion_revenue': '6771', 'hs_lastmodifieddate': '2026-07-17T17:22:09.780Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '21322278792', 'hubspot_owner_id': '498363490', 'incremental_arr': '6771', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:22:09.780Z,https://app.hubspot.com/contacts/8863617/record/0-3/21322278792
False,2023-04-03T21:18:06.642Z,12827371538,"{'amount': '50000', 'closedate': '2023-12-14T18:22:12.590Z', 'createdate': '2023-04-03T21:18:06.642Z', 'dealname': 'Zappos - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:21:56.553Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '12827371538', 'hubspot_owner_id': '371635471', 'incremental_arr': '50000', 'new_revenue': '50000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:21:56.553Z,https://app.hubspot.com/contacts/8863617/record/0-3/12827371538
False,2024-10-02T19:27:29.183Z,22863765797,"{'amount': '10000', 'closedate': '2024-11-15T15:16:40.295Z', 'createdate': '2024-10-02T19:27:29.183Z', 'dealname': 'Anywhere.co - 25 to 100 Pro users', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-07-17T17:21:11.754Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '22863765797', 'hubspot_owner_id': '395850284', 'incremental_arr': '10000', 'new_revenue': '10000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-07-17T17:21:11.754Z,https://app.hubspot.com/contacts/8863617/record/0-3/22863765797
False,2026-03-23T18:27:05Z,58251749240,"{'amount': '0', 'closedate': '2026-06-21T18:27:04Z', 'createdate': '2026-03-23T18:27:05Z', 'dealname': 'Banco Bari- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': None, 'hs_lastmodifieddate': '2026-07-17T17:19:40.488Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '58251749240', 'hubspot_owner_id': '84883357', 'incremental_arr': None, 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-07-17T17:19:40.488Z,https://app.hubspot.com/contacts/8863617/record/0-3/58251749240
